(19279, 20160, 16699, 19221, False)
(13244, 11950, 7615, 11382, False)
(10566, 12147, 17522, 20644, False)
(20117, 19448, 16032, 18489, False)
(12017, 6253, 6188, 16305, False)
(15786, 10685, 14531, 18684, False)
(13670, 12301, 18364, 15499, False)
(9463, 18162, 21390, 14843, False)
(13313, 17209, 11575, 11578, False)
(5105, 0, 11806, 16955, False)
(17280, 10499, 6244, 8599, False)
(1009, 1178, 1099, 0, False)
(18693, 19048, 8459, 12174, False)
(14368, 15579, 19264, 18644, False)
(7594, 7126, 10918, 14964, False)
(3500, 3131, 6117, 0, False)
(17021, 16775, 16191, 17191, False)
(16300, 17716, 21651, 16645, False)
(6942, 6619, 7478, 5533, False)
(0, 2284, 2792, 4409, False)
(12117, 14959, 18899, 16872, False)
(18440, 16709, 20932, 19957, False)
(14871, 22752, 17813, 15906, False)
(9310, 16215, 18105, 14117, False)
(18851, 8965, 7789, 7540, False)
(6410, 7330, 11448, 10325, False)
(11931, 12655, 12791, 13033, False)
(16243, 10855, 10967, 7586, False)
(1578, 3311, 1216, 1252, False)
(9222, 0, 14676, 16373, False)
(12712, 11008, 10423, 7169, False)
(1562, 2013, 1643, 1502, False)
(12747, 18786, 17423, 20382, False)
(20097, 18918, 19301, 21592, False)
(3348, 3429, 0, 4950, False)
(16438, 17572, 19044, 19788, False)
(7563, 11282, 13406, 7506, False)
(8581, 6571, 6302, 6102, False)
(11728, 10355, 8644, 10827, False)
(17691, 16648, 17343, 10673, False)
(17365, 17648, 14472, 11772, False)
(17361, 19326, 21506, 16218, False)
(13000, 18349, 14546, 12809, False)
(2740, 3359, 2144, 0, False)
(7774, 19311, 16841, 6142, False)
(11260, 12760, 10944, 10821, False)
(12994, 15115, 14785, 13899, False)
(16195, 17838, 16274, 17540, False)
(18945, 17230, 17558, 18122, False)
(15719, 15763, 11211, 4814, False)
(3145, 3721, 0, 5934, False)
(15379, 17634, 18433, 17514, False)
(7023, 11213, 10057, 9732, False)
(13499, 12578, 12702, 10699, False)
(22432, 20024, 20678, 22688, False)
(14514, 17584, 16603, 21246, False)
(6105, 8416, 7753, 7647, False)
(13566, 16730, 18501, 19920, False)
(11682, 10080, 19407, 18789, False)
(6608, 7434, 8341, 6361, False)
(11707, 5652, 9715, 14580, False)
(15355, 18513, 17030, 16597, False)
(13960, 19003, 13450, 11796, False)
(8682, 19047, 7922, 6781, False)
(8965, 9180, 11800, 8146, False)
(0, 2243, 1743, 1409, False)
(12699, 6950, 12495, 13042, False)
(0, 1619, 5049, 6071, False)
(16444, 16953, 12618, 10288, False)
(16212, 19965, 15026, 20897, False)
(16522, 16608, 13130, 6288, False)
(17669, 9963, 19139, 18620, False)
(13686, 19014, 16967, 15081, False)
(17425, 19904, 15991, 14828, False)
(21166, 17641, 17220, 21401, False)
(20034, 19512, 19992, 16864, False)
(17786, 20739, 15130, 15399, False)
(19617, 19597, 18752, 18976, False)
(6216, 12540, 18628, 10231, False)
(20303, 20079, 18788, 18561, False)
(18642, 20271, 17551, 17538, False)
(17503, 18271, 13615, 16733, False)
(3481, 7580, 12141, 6382, False)
(20135, 20334, 20444, 14628, False)
(17691, 17704, 17708, 21582, False)
(7956, 13639, 18735, 17136, False)
(3936, 11129, 2512, 1534, False)
(20161, 17090, 17735, 19512, False)
(19879, 17674, 10140, 15649, False)
(10409, 18772, 16984, 19465, False)
(20216, 20553, 20134, 19407, False)
(10795, 15991, 18729, 17599, False)
(17394, 19378, 21454, 16028, False)
(16702, 15641, 17489, 16758, False)
(2576, 11118, 2510, 1828, False)
(0, 4077, 2081, 3111, False)
(12402, 15875, 11189, 13677, False)
(7434, 8715, 10162, 7894, False)
(18084, 20516, 21981, 17707, False)
(14364, 10010, 16730, 19320, False)
(15310, 6625, 7000, 18832, False)
(5660, 0, 4380, 15948, False)
(13991, 18027, 20667, 12389, False)
(19557, 16840, 14542, 18109, False)
(20822, 19065, 15887, 20213, False)
(14582, 17593, 14283, 11343, False)
(17756, 13402, 11384, 12404, False)
(17304, 17723, 12387, 7727, False)
(8030, 13260, 18873, 12642, False)
(4950, 7805, 5399, 0, False)
(20090, 16527, 16808, 15422, False)
(19552, 12076, 16861, 18668, False)
(18958, 19278, 17559, 20316, False)
(7765, 0, 11863, 14619, False)
(19503, 18331, 9044, 8568, False)
(7913, 10477, 7947, 8053, False)
(12678, 13954, 14717, 12361, False)
(2786, 2081, 6919, 0, False)
(19012, 17117, 19714, 19190, False)
(18433, 18539, 16828, 17528, False)
(18091, 20530, 18642, 15412, False)
(14599, 9418, 5519, 6729, False)
(12813, 18526, 14362, 7344, False)
(6380, 11110, 17405, 12303, False)
(16194, 17299, 18524, 16842, False)
(10544, 15241, 14520, 11850, False)
(12378, 0, 11895, 19652, False)
(6543, 14168, 17808, 14089, False)
(17914, 20144, 16150, 13721, False)
(20040, 21577, 19866, 19000, False)
(15148, 17535, 13152, 13475, False)
(0, 1808, 1418, 1711, False)
(16314, 18571, 18055, 18164, False)
(8973, 8333, 10407, 8047, False)
(12649, 14923, 13877, 15961, False)
(20538, 18051, 14164, 13499, False)
(18827, 20630, 20280, 19915, False)
(12857, 8499, 8951, 9765, False)
(18362, 17551, 17853, 18117, False)
(9394, 21011, 19871, 14983, False)
(12101, 14175, 17184, 20347, False)
(13178, 11047, 2451, 18159, False)
(9796, 13111, 13452, 13529, False)
(5094, 6557, 5400, 8039, False)
(13618, 7896, 15180, 22388, False)
(16193, 19466, 19947, 11012, False)
(2791, 11925, 2475, 1736, False)
(7372, 0, 5788, 20748, False)
(13598, 17299, 16672, 10929, False)
(14079, 19369, 13908, 11749, False)
(7048, 6244, 16045, 17681, False)
(1570, 2477, 1000, 0, False)
(19277, 17492, 17781, 9083, False)
(17784, 20557, 19752, 18636, False)
(7965, 6557, 6900, 7567, False)
(8799, 10590, 6601, 6453, False)
(18113, 11131, 18792, 16758, False)
(16921, 14996, 16796, 14467, False)
(19250, 18036, 19124, 18291, False)
(8758, 16143, 13202, 16649, False)
(19531, 18506, 16355, 10279, False)
(18521, 17916, 21300, 13002, False)
(14944, 9903, 11102, 10636, False)
(18612, 18344, 20488, 20721, False)
(17964, 16856, 16324, 17857, False)
(17543, 17247, 16636, 18238, False)
(6913, 0, 5081, 11888, False)
(18092, 20746, 17133, 11258, False)
(17644, 11911, 19815, 21504, False)
(12342, 13624, 10992, 9689, False)
(14127, 14626, 19884, 22310, False)
(17595, 13135, 13516, 11368, False)
(13187, 12997, 19405, 20533, False)
(11335, 14534, 15772, 13747, False)
(15329, 13373, 12876, 17792, False)
(9337, 9018, 12347, 9301, False)
(1671, 1523, 2155, 0, False)
(9917, 8998, 12331, 10248, False)
(14762, 15946, 16375, 11953, False)
(14999, 11311, 16254, 16544, False)
(20397, 21025, 19611, 17015, False)
(18667, 7918, 15258, 17406, False)
(5497, 15978, 7499, 5925, False)
(12038, 11825, 10533, 12757, False)
(13469, 16061, 15220, 17491, False)
(16108, 16177, 16768, 18370, False)
(14928, 18945, 13512, 14448, False)
(1281, 1546, 2165, 0, False)
(17693, 14596, 19155, 17832, False)
(18401, 18827, 16718, 17705, False)
(10736, 14225, 11578, 13578, False)
(11334, 20433, 17798, 18718, False)
(12426, 7941, 12557, 16475, False)
(17474, 18850, 17848, 16007, False)
(18176, 18269, 20219, 18498, False)
(12619, 14418, 17092, 18063, False)
(17792, 20590, 17627, 14556, False)
(18468, 10876, 18654, 20388, False)
(18989, 19633, 16801, 14206, False)
(12974, 11964, 12195, 10542, False)
(0, 3389, 1758, 2238, False)
(11682, 19763, 16563, 11744, False)
(10320, 0, 13790, 15179, False)
(22310, 19231, 17957, 17838, False)
(17102, 17852, 14408, 15034, False)
(18135, 18173, 15347, 17915, False)
(21499, 13699, 10955, 17417, False)
(19731, 22161, 21031, 18074, False)
(13284, 18339, 14620, 13970, False)
(9184, 18767, 19527, 18722, False)
(18195, 17817, 18356, 18531, False)
(16916, 18188, 12990, 14490, False)
(17231, 19398, 17617, 17411, False)
(14595, 16703, 12571, 15231, False)
(2375, 1358, 1974, 0, False)
(16861, 14473, 10499, 5185, False)
(9701, 9477, 6696, 7450, False)
(16826, 19108, 18204, 19980, False)
(16989, 17606, 13905, 13144, False)
(19672, 18770, 18808, 17205, False)
(1646, 2575, 2214, 1453, False)
(12384, 18578, 17170, 17790, False)
(21743, 28691, 17084, 19215, False)
(19088, 19584, 19342, 18634, False)
(10389, 18704, 20421, 18918, False)
(11063, 10196, 10651, 6752, False)
(19864, 11981, 22837, 20026, False)
(13668, 0, 10069, 14855, False)
(15895, 14178, 9269, 16683, False)
(12388, 16503, 18735, 20202, False)
(5358, 5330, 0, 9752, False)
(7164, 14058, 20363, 13785, False)
(7023, 0, 7825, 20346, False)
(11159, 10483, 9789, 12929, False)
(14137, 14709, 2998, 10924, False)
(17157, 16578, 16186, 16278, False)
(16383, 13579, 17854, 19666, False)
(13507, 8371, 15156, 17494, False)
(6365, 2823, 4883, 0, False)
(0, 2303, 4494, 3131, False)
(3821, 9343, 0, 3408, False)
(2155, 1723, 2243, 0, False)
(11264, 16470, 16913, 21123, False)
(18092, 17641, 17038, 17874, False)
(19756, 21774, 20201, 17657, False)
(18359, 21743, 20547, 16802, False)
(6026, 17558, 16797, 6506, False)
(1244, 2877, 2480, 0, False)
(0, 1288, 1239, 1943, False)
(8543, 20130, 21472, 17098, False)
(11851, 13654, 15999, 19167, False)
(2411, 11877, 2940, 3284, False)
(10016, 10096, 11086, 12247, False)
(12868, 11764, 10297, 21115, False)
(14136, 19412, 19560, 17429, False)
(17077, 11987, 17470, 18842, False)
(12995, 13590, 4051, 11409, False)
(7403, 14162, 18187, 19249, False)
(13113, 18678, 18785, 12067, False)
(3117, 10870, 2788, 1471, False)
(15676, 17294, 14780, 13141, False)
(8543, 13223, 17179, 8970, False)
(18780, 17574, 17152, 19698, False)
(13884, 0, 12667, 21609, False)
(18301, 15873, 16116, 17749, False)
(17383, 20840, 16694, 18915, False)
(10673, 9767, 13211, 10944, False)
(12290, 16933, 21552, 19129, False)
(15208, 15824, 16847, 12100, False)
(18368, 15228, 14485, 18339, False)
(21387, 15296, 19091, 20943, False)
(10313, 7890, 9343, 9841, False)
(16963, 15270, 13350, 22809, False)
(6269, 1863, 3885, 0, False)
(18844, 8891, 6550, 14003, False)
(21660, 21214, 19719, 20827, False)
(17297, 11710, 5413, 18635, False)
(13758, 23913, 21927, 19259, False)
(18987, 21229, 16619, 17293, False)
(18575, 20346, 21149, 18994, False)
(1624, 0, 2208, 1252, False)
(12330, 13611, 10982, 13126, False)
(17732, 17906, 12172, 18544, False)
(16259, 17731, 17646, 16815, False)
(17691, 14954, 15602, 17803, False)
(20592, 14365, 17847, 20353, False)
(14815, 0, 12337, 20910, False)
(2645, 11960, 3124, 1399, False)
(12382, 17521, 19186, 18702, False)
(5161, 10155, 7486, 7123, False)
(14872, 16430, 16340, 14629, False)
(14965, 10297, 12746, 12513, False)
(8343, 14762, 12944, 9394, False)
(20522, 14616, 18984, 19088, False)
(4274, 4340, 0, 2729, False)
(15915, 13845, 11501, 11960, False)
(1761, 2943, 11192, 2376, False)
(21473, 22820, 20565, 18962, False)
(6018, 5942, 7023, 7945, False)
(4400, 1703, 3652, 0, False)
(14719, 20045, 18614, 12708, False)
(17829, 13814, 7520, 11223, False)
(20137, 21496, 19626, 19111, False)
(18125, 15701, 16736, 20283, False)
(16154, 19137, 19285, 18662, False)
(15860, 16830, 17706, 17438, False)
(19059, 17711, 20529, 20755, False)
(0, 2558, 1840, 720, False)
(2274, 3549, 4073, 0, False)
(7024, 12739, 19430, 13264, False)
(12395, 18768, 17014, 19488, False)
(16162, 15662, 13350, 19115, False)
(2723, 4638, 0, 2775, False)
(17448, 20786, 18528, 15845, False)
(17415, 20243, 20190, 20274, False)
(11538, 10240, 13083, 13485, False)
(8096, 18079, 16563, 12263, False)
(16875, 16060, 8246, 8681, False)
(16982, 19854, 17346, 15989, False)
(16923, 11213, 5975, 12361, False)
(16373, 8989, 11067, 20037, False)
(20182, 18113, 12414, 14038, False)
(18437, 7145, 10425, 19295, False)
(22246, 18259, 17262, 19184, False)
(19897, 18332, 12008, 7621, False)
(12010, 12421, 10051, 20810, False)
(17697, 21916, 16699, 17826, False)
(19940, 16848, 17447, 18720, False)
(16410, 11267, 14233, 18815, False)
(21519, 22397, 21268, 19123, False)
(12747, 7925, 9599, 12212, False)
(17920, 19363, 19216, 11402, False)
(19986, 17745, 20736, 18926, False)
(10689, 0, 11013, 15245, False)
(19373, 19507, 20724, 19005, False)
(19697, 20376, 18819, 9761, False)
(17656, 17799, 15258, 15203, False)
(20082, 16679, 13158, 11988, False)
(19242, 19515, 13391, 16508, False)
(15726, 15636, 12884, 16367, False)
(13609, 8693, 14203, 10361, False)
(22406, 17033, 18344, 21488, False)
(8658, 11364, 17869, 11511, False)
(10511, 10406, 9863, 13275, False)
(18194, 18955, 16217, 12018, False)
(8621, 23239, 10035, 6421, False)
(17781, 16214, 14340, 16938, False)
(17119, 15740, 17876, 19266, False)
(18838, 20146, 18493, 16420, False)
(6776, 14539, 18601, 14776, False)
(9982, 15219, 20047, 14750, False)
(18783, 9534, 7034, 8801, False)
(4491, 3119, 0, 4961, False)
(17961, 19592, 17138, 18001, False)
(17771, 20677, 18980, 18108, False)
(19307, 17455, 13395, 19655, False)
(17868, 20690, 17360, 16593, False)
(6242, 12471, 5828, 9999, False)
(6996, 8839, 17518, 18586, False)
(12476, 14427, 11909, 11039, False)
(15687, 20872, 17879, 15901, False)
(6448, 10256, 18321, 11264, False)
(18449, 18363, 15540, 17857, False)
(15346, 12962, 10868, 12966, False)
(18389, 18746, 20617, 19740, False)
(10046, 12295, 8255, 7186, False)
(18526, 15485, 16869, 17801, False)
(20294, 18803, 15568, 18635, False)
(2551, 6274, 2136, 2035, False)
(6680, 6066, 8619, 6356, False)
(1270, 2300, 3201, 2366, False)
(16770, 11258, 11146, 8888, False)
(13703, 17707, 16567, 24724, False)
(17861, 20942, 19255, 16685, False)
(12126, 12796, 11013, 6097, False)
(13173, 7494, 8971, 17040, False)
(14622, 11511, 12145, 13326, False)
(17080, 14267, 12937, 11392, False)
(6695, 3343, 0, 2766, False)
(15896, 12458, 18544, 18373, False)
(15618, 17418, 16320, 12867, False)
(2221, 1464, 2718, 0, False)
(3123, 4451, 0, 4309, False)
(7686, 6355, 7931, 8084, False)
(4107, 9729, 16389, 7447, False)
(20672, 16526, 14780, 20774, False)
(7444, 9886, 19680, 11602, False)
(20526, 19973, 19275, 18468, False)
(15668, 17015, 19314, 18500, False)
(17035, 20331, 14670, 18282, False)
(18358, 16673, 12879, 17373, False)
(6469, 6394, 6375, 10476, False)
(15252, 10366, 15221, 15443, False)
(15925, 19501, 18717, 18314, False)
(19397, 14505, 7434, 21237, False)
(2088, 4879, 1543, 2781, False)
(12713, 15398, 17025, 12213, False)
(3446, 10189, 11665, 5439, False)
(14083, 13348, 17662, 14343, False)
(15536, 18315, 17869, 19103, False)
(6465, 16910, 12368, 5812, False)
(8040, 18314, 16370, 5807, False)
(19143, 15298, 12188, 13508, False)
(15304, 18392, 16604, 12123, False)
(1699, 1843, 2287, 1713, False)
(19091, 20205, 16807, 18360, False)
(14711, 15796, 18877, 12855, False)
(17819, 17816, 20158, 17057, False)
(18431, 15438, 20099, 17526, False)
(13510, 7850, 15866, 20177, False)
(16759, 14860, 11448, 11848, False)
(15994, 15439, 18185, 19040, False)
(15769, 17973, 17923, 15019, False)
(16760, 18443, 17300, 22645, False)
(17290, 8713, 7303, 11217, False)
(8531, 17224, 16991, 16362, False)
(10882, 8022, 8592, 15253, False)
(19164, 10998, 16374, 17413, False)
(1693, 1367, 1746, 0, False)
(15482, 18150, 18093, 19737, False)
(11298, 8880, 11675, 12355, False)
(19267, 19158, 18698, 18850, False)
(19640, 17516, 16058, 16791, False)
(13379, 17717, 19038, 15093, False)
(19257, 21141, 17542, 13305, False)
(6020, 1204, 5244, 0, False)
(3100, 11262, 2657, 3256, False)
(2496, 9173, 3922, 1648, False)
(12627, 11651, 6576, 11627, False)
(748, 2871, 15409, 6880, False)
(15444, 16077, 18001, 13618, False)
(17241, 12598, 6896, 8045, False)
(2067, 1221, 2930, 0, False)
(18147, 8106, 7553, 19559, False)
(7376, 9157, 15725, 12203, False)
(18575, 17361, 17142, 17246, False)
(8367, 10487, 8577, 10608, False)
(15444, 16546, 19688, 19126, False)
(18945, 16709, 15865, 22094, False)
(9791, 12359, 15273, 6666, False)
(13436, 21394, 19752, 17351, False)
(4448, 0, 3774, 11206, False)
(19702, 19142, 13767, 11194, False)
(11388, 12416, 11014, 10383, False)
(16835, 19519, 19212, 21310, False)
(1850, 1384, 1309, 0, False)
(7695, 13653, 15569, 15025, False)
(17460, 9896, 8270, 11639, False)
(13870, 12175, 10919, 15258, False)
(20358, 17261, 17078, 19158, False)
(2672, 11274, 3684, 1422, False)
(0, 6163, 3289, 3524, False)
(17719, 21285, 20395, 12740, False)
(18536, 16739, 20173, 19820, False)
(2437, 1764, 1486, 2421, False)
(8343, 6960, 10753, 20494, False)
(17530, 9160, 15979, 18763, False)
(13636, 20276, 17160, 21470, False)
(15449, 5951, 5730, 10365, False)
